paper_id,title,session,sentence_index,label_id,label_name,label_english,confidence,rule_reason,sentence,url
12,Self-Improving Robot Policy with Compositional World Model,World Models & Memory,2,5,방법,Method,0.88,proposed method,"While reinforcement learning (RL) offers a principled path to robustness, on-policy RL in the physical world is constrained by safety risk, hardware cost, and environment reset.",https://roboticsconference.org/program/papers/12/
12,Self-Improving Robot Policy with Compositional World Model,World Models & Memory,3,4,목표,Goal,0.88,paper goal,"To bridge this gap, we present RISE, a scalable framework of robotic reinforcement learning via imagination.",https://roboticsconference.org/program/papers/12/
12,Self-Improving Robot Policy with Compositional World Model,World Models & Memory,4,6,핵심 아이디어,Key idea,0.88,key mechanism,"At its core is a Compositional World Model that (i) predicts multi-view future via a controllable dynamics model, and (ii) evaluates imagined outcomes with a progress value model, producing informative advantages for the policy improvement.",https://roboticsconference.org/program/papers/12/
12,Self-Improving Robot Policy with Compositional World Model,World Models & Memory,5,6,핵심 아이디어,Key idea,0.88,key mechanism,Such compositional design enables state and value to be modeled by best-suited yet distinct architectures and objectives.,https://roboticsconference.org/program/papers/12/
12,Self-Improving Robot Policy with Compositional World Model,World Models & Memory,6,5,방법,Method,0.88,proposed method,"These components are integrated into a closed-loop self-improving pipeline that continuously generates imaginary rollouts, estimates advantages, and updates the policy in imaginary space without costly physical interaction.",https://roboticsconference.org/program/papers/12/
12,Self-Improving Robot Policy with Compositional World Model,World Models & Memory,7,8,결과,Result,0.93,reported result,"Across three challenging real-world tasks, RISE yields significant improvement over prior art, with more than +35% absolute performance increase in dynamic brick sorting, +45% for backpack packing, and +35% for box closing, respectively.",https://roboticsconference.org/program/papers/12/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,1,7,검증,Validation,0.88,validation setup,Humanoid robots exhibit significant potential for executing complex whole-body interaction tasks in unstructured environments.,https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,2,5,방법,Method,0.58,default technical contribution sentence,"While recent advancements in Human-Object Interaction (HOI) have been substantial, prevailing methodologies predominantly address the manipulation of fully actuated objects, where the target is rigidly coupled to the robot’s end-effector and its state is strictly constrained by the robot’s kinematics.",https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,3,5,방법,Method,0.58,default technical contribution sentence,"This paradigm neglects the pervasive class of underactuated objects characterized by independent dynamics and non-holonomic constraints, which pose significant control challenges due to complex coupling forces and frequent visual occlusions.",https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,4,4,목표,Goal,0.88,paper goal,"To bridge this gap, we propose HAIC, a unified framework designed to enable robust interaction across a spectrum of object dynamics without reliance on external state estimation.",https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,5,6,핵심 아이디어,Key idea,0.88,key mechanism,"Central to our approach is a novel dynamics predictor that infers high-order object states, specifically velocity and acceleration, solely from proprioceptive history.",https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,6,5,방법,Method,0.88,proposed method,"These predictions are explicitly projected onto static geometric priors to construct a spatially grounded representation of dynamic occupancy, allowing the policy to internalize collision boundaries and contact affordances in visual blind spots.",https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,7,5,방법,Method,0.88,proposed method,"We employ an asymmetric fine-tuning strategy where the world model continuously adapts to the student policy’s exploration, ensuring robust state estimation under distribution shifts.",https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,8,5,방법,Method,0.88,proposed method,We evaluate our framework on a Unitree G1 humanoid robot.,https://roboticsconference.org/program/papers/13/
13,HAIC: Humanoid Agile Object Interaction Control via Dynamics-Aware World Model,World Models & Memory,9,8,결과,Result,0.93,reported result,"Empirical results demonstrate that HAIC achieves high success rates in agile object interactions, including skateboarding, cart pushing, and cart pulling under various weight load conditions, by proactively compensating for inertial physical perturbations, while HAIC simultaneously masters multi-object interaction involving long-horizon tasks and carrying a box across composed terrain by predicting the dynamics of multiple objects.",https://roboticsconference.org/program/papers/13/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,1,7,검증,Validation,0.88,validation setup,Embodied World Models (EWMs) have emerged as a scalable and risk-free paradigm for evaluating Vision-Language-Action (VLA) systems.,https://roboticsconference.org/program/papers/14/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,2,3,기존 한계,Prior limitation,0.91,prior limitation,"However, their reliability as evaluation benchmarks is often limited by the representation gap between low-dimensional actions and high-dimensional video synthesis.",https://roboticsconference.org/program/papers/14/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,3,7,검증,Validation,0.88,validation setup,"This gap leads to a lack of geometric correspondence, manifesting as accumulated trajectory drift and inconsistent object-robot interactions in long-horizon rollouts.",https://roboticsconference.org/program/papers/14/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,4,8,결과,Result,0.93,reported result,"To bridge this gap, we propose ViPSim, a framework that achieves consistent long-horizon generation through the synergistic collaboration of Visual and Parameter Spaces.",https://roboticsconference.org/program/papers/14/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,5,5,방법,Method,0.58,default technical contribution sentence,"We define the Visual Space as a domain of explicit spatial priors, integrating pixel-aligned projections of actions, camera perspectives, depth-informed scene geometry, and robot morphological masks to provide dense structural constraints.",https://roboticsconference.org/program/papers/14/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,6,5,방법,Method,0.58,default technical contribution sentence,"Concurrently, the Parameter Space is defined as a domain of numerical drivers that injects raw action sequences and camera matrices to provide precise motion guidance.",https://roboticsconference.org/program/papers/14/
14,Collaborating Visual and Parameter Spaces for Consistent Long-Horizon Embodied World Model,World Models & Memory,7,5,방법,Method,0.58,default technical contribution sentence,"By unifying these two spaces, ViPSim ensures that the generated states are simultaneously constrained by geometric boundaries and driven by precise numerical commands.",https://roboticsconference.org/program/papers/14/
